sess_num;sess_type;n_trials;seq_keys;seq_type;sequence_string;seq_train;seq_color;combination;seq_order;paced;instruct;run;block
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 1), ('trained', 1), ('untrained', 0), ('trained', 0)];2;1;0;1;7
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 1), ('trained', 1), ('untrained', 0), ('trained', 0)];2;1;0;1;7
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 1), ('untrained', 0), ('trained', 0), ('trained', 1)];2;1;0;1;8
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 1), ('untrained', 0), ('trained', 0), ('trained', 1)];2;1;0;1;8
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 1), ('untrained', 0), ('trained', 0), ('trained', 1)];2;1;0;1;8
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 1), ('untrained', 0), ('trained', 0), ('trained', 1)];2;1;0;1;8
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;1;2;1
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;2;1
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;2;1
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;2;1
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 0), ('trained', 1), ('untrained', 0), ('untrained', 1)];2;1;0;2;2
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 0), ('trained', 1), ('untrained', 0), ('untrained', 1)];2;1;0;2;2
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 0), ('trained', 1), ('untrained', 0), ('untrained', 1)];2;1;0;2;2
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 0), ('trained', 1), ('untrained', 0), ('untrained', 1)];2;1;0;2;2
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;3
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;3
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;3
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;3
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 1), ('trained', 0), ('untrained', 0), ('untrained', 1)];2;1;0;2;4
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 1), ('trained', 0), ('untrained', 0), ('untrained', 1)];2;1;0;2;4
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 1), ('trained', 0), ('untrained', 0), ('untrained', 1)];2;1;0;2;4
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 1), ('trained', 0), ('untrained', 0), ('untrained', 1)];2;1;0;2;4
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;5
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;5
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;5
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;5
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;2;6
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;2;6
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;2;6
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;2;6
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 0), ('untrained', 1), ('trained', 1), ('untrained', 0)];2;1;0;2;7
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 0), ('untrained', 1), ('trained', 1), ('untrained', 0)];2;1;0;2;7
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 0), ('untrained', 1), ('trained', 1), ('untrained', 0)];2;1;0;2;7
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 0), ('untrained', 1), ('trained', 1), ('untrained', 0)];2;1;0;2;7
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;8
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;8
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;8
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;2;8
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;1;3;1
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;3;1
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;3;1
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;3;1
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 1), ('untrained', 0), ('trained', 1), ('trained', 0)];2;1;0;3;2
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 1), ('untrained', 0), ('trained', 1), ('trained', 0)];2;1;0;3;2
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 1), ('untrained', 0), ('trained', 1), ('trained', 0)];2;1;0;3;2
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 1), ('untrained', 0), ('trained', 1), ('trained', 0)];2;1;0;3;2
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 1), ('trained', 0), ('trained', 1), ('untrained', 0)];2;1;0;3;3
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 1), ('trained', 0), ('trained', 1), ('untrained', 0)];2;1;0;3;3
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 1), ('trained', 0), ('trained', 1), ('untrained', 0)];2;1;0;3;3
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 1), ('trained', 0), ('trained', 1), ('untrained', 0)];2;1;0;3;3
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;3;4
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;3;4
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;3;4
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 1), ('untrained', 0), ('trained', 0), ('untrained', 1)];2;1;0;3;4
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 1), ('untrained', 1), ('untrained', 0), ('trained', 0)];2;1;0;3;5
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 1), ('untrained', 1), ('untrained', 0), ('trained', 0)];2;1;0;3;5
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 1), ('untrained', 1), ('untrained', 0), ('trained', 0)];2;1;0;3;5
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 1), ('untrained', 1), ('untrained', 0), ('trained', 0)];2;1;0;3;5
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 1), ('trained', 1), ('untrained', 0), ('trained', 0)];2;1;0;3;6
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 1), ('trained', 1), ('untrained', 0), ('trained', 0)];2;1;0;3;6
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 1), ('trained', 1), ('untrained', 0), ('trained', 0)];2;1;0;3;6
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 1), ('trained', 1), ('untrained', 0), ('trained', 0)];2;1;0;3;6
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 1), ('untrained', 0), ('trained', 0), ('trained', 1)];2;1;0;3;7
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 1), ('untrained', 0), ('trained', 0), ('trained', 1)];2;1;0;3;7
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 1), ('untrained', 0), ('trained', 0), ('trained', 1)];2;1;0;3;7
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 1), ('untrained', 0), ('trained', 0), ('trained', 1)];2;1;0;3;7
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;3;8
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;3;8
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;3;8
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 0), ('untrained', 1), ('untrained', 0), ('trained', 1)];2;1;0;3;8
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;1;4;1
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;1
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;1
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;1
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 1), ('trained', 0), ('untrained', 1), ('untrained', 0)];2;1;0;4;2
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 1), ('trained', 0), ('untrained', 1), ('untrained', 0)];2;1;0;4;2
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 1), ('trained', 0), ('untrained', 1), ('untrained', 0)];2;1;0;4;2
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 1), ('trained', 0), ('untrained', 1), ('untrained', 0)];2;1;0;4;2
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 1), ('trained', 0), ('untrained', 0), ('untrained', 1)];2;1;0;4;3
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 1), ('trained', 0), ('untrained', 0), ('untrained', 1)];2;1;0;4;3
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 1), ('trained', 0), ('untrained', 0), ('untrained', 1)];2;1;0;4;3
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 1), ('trained', 0), ('untrained', 0), ('untrained', 1)];2;1;0;4;3
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 0), ('untrained', 1), ('trained', 0), ('trained', 1)];2;1;0;4;4
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 0), ('untrained', 1), ('trained', 0), ('trained', 1)];2;1;0;4;4
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 0), ('untrained', 1), ('trained', 0), ('trained', 1)];2;1;0;4;4
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 0), ('untrained', 1), ('trained', 0), ('trained', 1)];2;1;0;4;4
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;5
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;5
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;5
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;5
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 0), ('untrained', 1), ('trained', 1), ('trained', 0)];2;1;0;4;6
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 0), ('untrained', 1), ('trained', 1), ('trained', 0)];2;1;0;4;6
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 0), ('untrained', 1), ('trained', 1), ('trained', 0)];2;1;0;4;6
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 0), ('untrained', 1), ('trained', 1), ('trained', 0)];2;1;0;4;6
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 0), ('trained', 0), ('trained', 1), ('untrained', 1)];2;1;0;4;7
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 0), ('trained', 0), ('trained', 1), ('untrained', 1)];2;1;0;4;7
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 0), ('trained', 0), ('trained', 1), ('untrained', 1)];2;1;0;4;7
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 0), ('trained', 0), ('trained', 1), ('untrained', 1)];2;1;0;4;7
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;8
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;8
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;8
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('untrained', 0), ('trained', 1), ('trained', 0), ('untrained', 1)];2;1;0;4;8
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 0), ('untrained', 0), ('untrained', 1), ('trained', 1)];2;1;1;5;1
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 0), ('untrained', 0), ('untrained', 1), ('trained', 1)];2;1;0;5;1
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 0), ('untrained', 0), ('untrained', 1), ('trained', 1)];2;1;0;5;1
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 0), ('untrained', 0), ('untrained', 1), ('trained', 1)];2;1;0;5;1
0;fmri;1;1 2 3 4;type1;1 3 - 2 - 3 4 - 1 2 3 - 1 4;trained;#46f0f0;[('trained', 0), ('trained', 1), ('untrained', 1), ('untrained', 0)];2;1;0;5;2
0;fmri;1;1 2 3 4;type1;3 4 - 2 - 1 3 - 2 3 4 - 1 4;trained;#f032e6;[('trained', 0), ('trained', 1), ('untrained', 1), ('untrained', 0)];2;1;0;5;2
0;fmri;1;1 2 3 4;type1;1 2 - 3 - 1 2 3 4 - 4 - 1 3;untrained;#e6194b;[('trained', 0), ('trained', 1), ('untrained', 1), ('untrained', 0)];2;1;0;5;2
0;fmri;1;1 2 3 4;type1;2 4 - 3 - 1 2 - 2 3 4 - 1 3;untrained;#911eb4;[('trained', 0), ('trained', 1), ('untrained', 1), ('untrained', 0)];2;1;0;5;2
