sess_num;sess_date;sess_time;seq_type;sess_type;seq_train;true_sequence;obs_sequence;accuracy;score;cumulative_trial;trial;trial_type;keystroke;key_from;key_to;RT
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.45003419996503691;5;5;done;1;3 4;1 2 3;575.263
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.45003419996503691;5;5;done;2;1 2 3;1 3 4;552.020
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.45003419996503691;5;5;done;3;1 3 4;4;485.217
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.45003419996503691;5;5;done;4;4;1 4;609.553
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.51727355832301325;6;6;done;0;0;3 4;606.681
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.51727355832301325;6;6;done;1;3 4;1 2 3;486.934
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.51727355832301325;6;6;done;2;1 2 3;1 3 4;564.721
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.51727355832301325;6;6;done;3;1 3 4;4;451.424
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.51727355832301325;6;6;done;4;4;1 4;430.134
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.46055653083872167;7;7;done;0;0;3 4;633.094
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.46055653083872167;7;7;done;1;3 4;1 2 3;513.646
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.46055653083872167;7;7;done;2;1 2 3;1 3 4;585.972
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.46055653083872167;7;7;done;3;1 3 4;4;460.721
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.46055653083872167;7;7;done;4;4;1 4;610.947
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.57260338211508188;8;8;done;0;0;3 4;365.486
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.57260338211508188;8;8;done;1;3 4;1 2 3;487.834
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.57260338211508188;8;8;done;2;1 2 3;1 3 4;506.657
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.57260338211508188;8;8;done;3;1 3 4;4;379.495
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.57260338211508188;8;8;done;4;4;1 4;372.423
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.56813055295355208;9;9;done;0;0;3 4;553.826
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.56813055295355208;9;9;done;1;3 4;1 2 3;531.107
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.56813055295355208;9;9;done;2;1 2 3;1 3 4;486.090
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.56813055295355208;9;9;done;3;1 3 4;4;396.407
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.56813055295355208;9;9;done;4;4;1 4;346.555
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 1 4 - 1 4;0.80000000000000004;0;10;9;done;0;0;3 4;580.569
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 1 4 - 1 4;0.80000000000000004;0;10;9;done;1;3 4;1 2 3;329.689
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 1 4 - 1 4;0.80000000000000004;0;10;9;done;2;1 2 3;1 3 4;383.420
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 1 4 - 1 4;0.80000000000000004;0;10;9;done;3;1 3 4;1 4;347.130
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 1 4 - 1 4;0.80000000000000004;0;10;9;done;4;1 4;1 4;347.947
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.59071332693126555;11;10;done;0;0;3 4;645.792
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.59071332693126555;11;10;done;1;3 4;1 2 3;494.201
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.59071332693126555;11;10;done;2;1 2 3;1 3 4;477.093
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.59071332693126555;11;10;done;3;1 3 4;4;358.134
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.59071332693126555;11;10;done;4;4;1 4;363.440
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.45160698467354621;12;11;done;0;0;3 4;373.719
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.45160698467354621;12;11;done;1;3 4;1 2 3;453.712
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.45160698467354621;12;11;done;2;1 2 3;1 3 4;559.465
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.45160698467354621;12;11;done;3;1 3 4;4;682.485
1;2018-03-06;11:11:04.964000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1.0;0.45160698467354621;12;11;done;4;4;1 4;518.654
