sess_num;sess_date;sess_time;seq_type;sess_type;seq_train;sequence;cumulative_trial;trial;keystroke;key_from;key_to;RT
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;2;1 3;3 4;739.948
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;3;3 4;2;347.757
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;4;2;2;178.912
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;2;0;0;3 4;1229.637
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;2;1;3 4;1 3;531.378
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;2;2;1 3;2 3 4;401.298
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;2;3;2 3 4;2;619.961
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;2;4;2;2;195.969
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;0;0;3 4;950.284
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;1;3 4;1 3;389.632
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;2;1 3;3 4;409.195
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;3;3 4;2;314.782
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;4;2;2;209.787
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;0;0;3 4;712.714
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;1;3 4;1 3;316.331
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;2;1 3;3 4;333.733
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;3;3 4;2;286.979
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;4;2;2;200.335
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;0;0;3 4;609.056
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;1;3 4;1 3;809.998
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;2;1 3;3 4;393.793
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;3;3 4;2;263.414
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;4;2;2;190.327
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;0;0;3 4;556.220
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;1;3 4;1 3;287.012
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;2;1 3;2;350.835
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;3;2;3 4;373.148
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;4;3 4;2 2;375.295
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;0;0;3 4;721.353
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;1;3 4;1 3;266.156
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;2;1 3;3 4;273.998
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;3;3 4;2;258.366
2;2018-02-28;09:37:52.737000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;4;2;2;177.282
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;0;0;1;1034.553
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;1;1;2;30.268
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;2;2;2;526.042
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;3;2;2;632.196
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;4;2;4;1156.740
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;1;0;0;1 2;926.756
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;1;1;1 2;2;384.045
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;1;2;2;2;459.504
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;1;3;2;4;416.835
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;1;4;4;2 3;595.881
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;2;0;0;1 2;767.291
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;2;1;1 2;2;375.483
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;2;2;2;2;264.960
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;2;3;2;4;276.010
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;2;4;4;2 3;266.090
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;3;0;0;1 2;581.570
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;3;1;1 2;2;267.567
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;3;2;2;2;177.460
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;3;3;2;4;273.627
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;3;4;4;2 3;242.543
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;0;0;1 2;814.615
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;1;1 2;2;295.374
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;2;2;2;167.022
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;3;2;4;428.446
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;4;4;2 3;285.659
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;0;0;1 2;858.955
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;1;1 2;2;256.123
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;2;2;2;161.634
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;3;2;4;220.286
3;2018-02-28;21:23:03.784000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;4;4;2 3;228.033
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;0;0;2;1877.227
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;1;2;1 4;474.111
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;2;1 4;2;527.775
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;3;2;1;568.421
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;4;1;2;378.736
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;1;0;0;2;941.641
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;1;1;2;1 4;380.503
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;1;2;1 4;2;396.845
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;1;3;2;1;371.688
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;1;4;1;1 4;315.206
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;0;0;2;551.746
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;1;2;1 4;260.674
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;2;1 4;2;432.740
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;3;2;1;298.439
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;4;1;1 4;265.500
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;3;0;0;2;885.180
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;3;1;2;1 4;226.476
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;3;2;1 4;2;259.469
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;3;3;2;1;298.816
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;3;4;1;1 4;225.448
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;4;0;0;2;1072.782
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;4;1;2;1 4;223.547
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;4;2;1 4;2 2;327.662
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;4;3;2 2;1;324.888
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;4;4;1;1 4;215.386
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;0;0;2;606.667
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;1;2;1 4;229.382
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;2;1 4;2;237.201
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;3;2;1;228.041
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;4;1;1 4;241.021
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;0;0;2;534.677
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;1;2;1 4;230.404
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;2;1 4;2;272.457
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;3;2;1;255.858
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;4;1;1 4;223.250
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;0;0;2;1681.437
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;1;2;4;274.523
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;2;4;4;258.998
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;3;4;2 3;304.419
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;4;2 3;1 4;289.278
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;0;0;2;628.204
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;1;2;4;216.124
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;2;4;4;165.115
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;3;4;2 3;257.410
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;4;2 3;1 4;234.425
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;0;0;2;641.993
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;1;2;4;197.042
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;2;4;4;152.064
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;3;4;2 2 3;379.913
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;4;2 2 3;1 4 4;301.759
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;0;0;2;550.201
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;1;2;4;233.967
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;2;4;4;176.366
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;3;4;2 3;195.317
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;4;2 3;1 2 4;273.113
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;3;0;0;2;582.570
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;3;1;2;4;195.671
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;3;2;4;4;151.442
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;3;3;4;2 3;286.598
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;3;4;2 3;1 4;248.081
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;4;0;0;2;552.119
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;4;1;2;4;200.289
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;4;2;4;4 4;228.755
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;4;3;4 4;2 3;307.360
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;4;4;2 3;1 4;201.888
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;7;4;0;0;2;531.556
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;7;4;1;2;4;200.636
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;7;4;2;4;4;140.815
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;7;4;3;4;2 3;293.899
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;7;4;4;2 3;1 4;211.880
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;8;5;0;0;2;818.549
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;8;5;1;2;4;187.382
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;8;5;2;4;4;156.916
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;8;5;3;4;2 3;184.809
3;2018-02-28;21:23:03.784000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;8;5;4;2 3;1 4;238.133
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;0;0;4;2345.450
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;1;4;3;9.761
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;2;3;3;1478.439
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;3;3;1;8.831
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;0;0;3 4;1689.803
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;1;3 4;1 3;822.549
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;2;1 3;3 4;399.485
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;3;3 4;2;335.044
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;4;2;2;466.193
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;0;0;3 4;1065.143
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;1;3 4;1 3;295.325
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;2;1 3;3 4;391.126
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;3;3 4;2 3;309.522
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;4;2 3;2;254.991
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;0;0;3 4;1036.163
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;1;3 4;1 3;319.298
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;2;1 3;3 4;345.998
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;3;3 4;2;309.610
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;4;2;2;197.920
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;0;0;3 4;817.311
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;1;3 4;1 3;408.507
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;2;1 3;3 4;349.405
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;3;3 4;2;329.547
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;4;2;2;189.592
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;0;0;3 4;387.845
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;1;3 4;1 3;354.684
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;2;1 3;3 4;369.249
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;3;3 4;2;233.298
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;4;2;2;184.077
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;0;0;3 4;407.198
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;1;3 4;1 3;344.926
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;2;1 3;3 4;443.293
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;3;3 4;2;268.104
3;2018-02-28;21:23:03.784000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;4;2;2;179.329
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;0;0;1 2;1571.898
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;1;1 2;2;380.941
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;2;2;2;395.387
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;3;2;4;799.826
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;4;4;2 3;598.984
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;0;0;1 2;998.153
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;1;1 2;2;360.797
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;2;2;2;307.271
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;3;2;4;283.497
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;4;4;2 3;240.313
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;0;0;1 2;693.867
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;1;1 2;2;244.332
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;2;2;2;167.706
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;3;2;4;239.284
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;4;4;2 3;194.151
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;0;0;1 2;534.499
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;1;1 2;4;301.290
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;2;4;4;197.867
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;3;4;2;560.452
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;4;2;2;163.680
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;0;0;1 2;638.570
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;1;1 2;2;313.453
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;2;2;2;178.640
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;3;2;4 4;290.165
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;4;4 4;2 3;311.234
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;4;0;0;1 2;583.959
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;4;1;1 2;2;367.758
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;4;2;2;2;203.541
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;4;3;2;4 4;292.160
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;4;4;4 4;2 3;293.718
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;7;4;0;0;1 2;545.943
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;7;4;1;1 2;2;324.641
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;7;4;2;2;2;185.019
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;7;4;3;2;4;210.439
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;7;4;4;4;2 3;188.432
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;8;5;0;0;1 2;463.703
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;8;5;1;1 2;2;262.733
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;8;5;2;2;2;169.288
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;8;5;3;2;4;187.203
4;2018-03-01;10:54:51.369000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;8;5;4;4;2 3;176.210
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;0;0;2;1525.486
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;1;2;1 4;303.523
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;2;1 4;2;368.493
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;3;2;1;484.854
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;4;1;1 4;317.430
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;0;0;2;722.186
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;1;2;1 4;228.484
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;2;1 4;2;276.640
